id,mon,stay,freq,plan,ad,ad1,ad2,ad3,ad4,ad5,ad6,ad7,ad8,ad8_1,ad8_2,ad8_3,ad8_4,ad8_5,inf01,inf02,inf03,inf04,inf05,inf06,inf07,inf08,inf09,inf10,item1,item2,item3,item4,item5,item6,item7,item8,item9,purp1,purp2,att01,att02,att03,att04,att05,att06,att07,att08,att09,att10,att11,att12,att13,att14,att15,att16,att17,att18,type,s1,s2,s3,s4,s5,s6,s7,s8,btimes,bprice,act01,act02,act03,act04,act05,act06,act07,act08,act09,act10,act11,act12,act13,act14,act15,act16,act17,act18,act19,ts01,ts02,ts03,ts04,ts05,ts06,ts07,ts08,ts09,ts10,s11,s12,s13,s13a,s14,s15,s16,s17,s21,s22,s23,s31,s32,s33,s34,s35,ssall,i01,i02,i03,i04,i05,i06,i07,i08,i09,i10,i11,i12,i13,i14,i15,i16,i17,i18,i19,nation,resid,prov,age,income,educ,occup,gender,area
11564,4,7,1,30,1,5,0,5,0,0,0,5,5,1,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,0,1,99,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,5,5,5,5,5,5,5,5,6,3,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,5,0,0,5,0,0,5,5,0,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,5,5,0,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,2,2,18,4,2,3,4,2,1
11565,4,7,1,60,1,0,0,5,0,0,5,0,0,.,.,.,.,.,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5,5,5,5,5,5,5,4,3,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,5,0,0,5,0,0,0,5,0,4,5,5,0,5,5,5,3,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,31,5,2,3,1,2,1
11566,4,7,1,120,2,.,.,.,.,.,.,.,.,.,.,.,.,.,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,4,4,4,4,4,4,4,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,5,0,0,4,0,0,0,4,0,2,5,3,0,4,5,4,4,5,5,5,5,5,5,5,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,31,3,2,3,2,1,1
11567,4,7,5,30,1,5,0,0,0,0,5,5,5,1,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,.,.,.,.,.,.,.,.,.,.,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,5,0,0,5,0,0,5,5,0,3,4,4,0,4,4,4,4,4,4,5,4,4,4,4,4,4,0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,2,2,31,6,2,3,5,2,1
11568,4,7,1,90,2,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,5,3,5,5,5,5,5,4,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,5,0,0,5,0,0,0,5,0,3,4,0,0,3,3,5,3,3,4,5,4,5,5,4,4,5,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2,2,31,5,2,3,2,1,1
11569,4,11,1,3,2,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,4,99,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,5,.,.,.,.,.,.,.,.,.,.,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,0,5,3,3,5,5,4,4,5,4,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,8,.,5,5,3,2,2,1
11570,4,15,1,15,2,.,.,.,.,.,.,.,.,.,.,.,.,.,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,99,1,0,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,3,.,.,.,.,.,.,.,.,.,.,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,5,5,5,0,0,4,0,5,0,0,4,5,5,0,4,5,5,5,5,5,5,5,4,4,5,5,5,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,2,2,1,6,3,3,2,1,1
11571,4,7,3,14,1,0,3,4,0,0,0,0,0,.,.,.,.,.,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,.,.,.,.,.,.,.,.,.,.,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,4,4,0,0,0,4,3,0,2,4,4,4,2,4,4,3,4,4,3,3,3,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,4,.,4,4,3,3,2,1
11572,4,1,15,12,1,0,1,0,0,0,0,0,0,.,.,.,.,.,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,99,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,5,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,4,0,0,0,5,5,3,5,5,0,5,5,5,3,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,.,6,6,3,2,1,1
11573,4,8,1,90,1,3,0,4,3,0,0,4,5,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,99,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,.,.,.,.,.,.,.,.,.,.,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,4,4,5,0,0,5,5,5,0,5,3,5,5,5,5,5,5,5,5,4,5,5,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,4,5,3,5,1,1
11574,4,7,1,15,2,.,.,.,.,.,.,.,.,.,.,.,.,.,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,1,99,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,5,0,5,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,10,2,1,3,2,2,1
11575,4,9,1,15,2,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,5,0,4,0,0,4,0,0,0,0,3,4,2,0,3,4,4,3,4,1,5,4,4,4,4,4,4,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,7,7,.,2,1,3,3,1,1
11576,4,7,2,1,2,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,.,.,.,.,.,.,.,.,.,.,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5,4,5,0,0,0,5,5,0,0,0,5,4,0,0,4,4,5,5,4,5,5,5,5,4,4,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8,8,.,6,7,3,2,1,1
11577,4,9,1,90,2,.,.,.,.,.,.,.,.,.,.,.,.,.,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,4,99,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,5,.,.,.,.,.,.,.,.,.,.,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,4,0,5,0,0,0,0,4,0,0,0,4,0,0,0,5,5,5,4,4,5,5,5,5,4,4,5,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,.,6,6,3,2,2,1
11578,4,7,1,30,2,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5,5,5,5,5,5,5,6,4,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,5,0,0,5,0,0,0,5,0,4,4,5,0,0,4,4,4,4,5,5,5,5,5,5,5,5,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,2,2,31,5,1,2,12,1,1
11579,4,7,1,30,1,0,0,0,0,0,5,0,0,.,.,.,.,.,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5,5,5,5,5,5,5,6,4,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,5,0,0,5,0,5,0,5,0,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,2,31,5,1,2,12,2,1
11580,4,2,3,3,2,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,99,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,5,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,5,0,0,0,5,4,0,0,5,5,5,0,0,4,5,5,1,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,2,10,4,5,3,1,1,1
11581,4,7,1,60,2,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,99,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,5,5,5,4,4,0,4,5,7,3,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,5,0,0,5,0,5,0,5,0,1,3,3,0,0,5,3,3,3,5,5,5,5,5,5,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,5,7,1,3,12,1,1
11582,4,8,1,180,1,2,0,0,0,0,5,5,5,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,99,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,5,5,5,3,5,4,5,5,2,4,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,5,5,0,5,0,0,5,5,0,1,3,5,0,3,3,5,3,5,5,5,5,5,5,5,5,5,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,2,4,3,3,3,2,1,1
11583,4,3,5,2,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0,2,99,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,.,.,.,.,.,.,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,5,4,0,4,5,5,5,4,5,5,5,5,5,5,5,4,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,3,.,6,8,2,5,2,1
11584,4,7,1,60,2,.,.,.,.,.,.,.,.,.,.,.,.,.,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,99,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,5,5,5,5,5,5,5,5,6,4,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,5,0,0,5,0,0,5,5,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,6,2,3,7,1,1
11585,4,6,5,3,2,.,.,.,.,.,.,.,.,.,.,.,.,.,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,4,0,0,0,4,4,4,0,3,4,4,4,4,4,4,4,0,3,3,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,.,5,7,2,2,1,1
11586,4,2,7,7,2,.,.,.,.,.,.,.,.,.,.,.,.,.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,99,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5,5,4,4,4,5,5,5,5,5,5,5,4,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,3,.,2,1,2,2,2,1
11587,4,5,1,120,1,0,0,5,0,0,0,0,4,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,99,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,5,.,.,.,.,.,.,.,.,.,.,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,5,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,.,5,4,3,2,2,1
11588,4,3,3,60,2,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,99,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,3,0,3,5,5,5,3,4,5,5,5,5,5,5,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,.,5,5,2,4,1,1
11589,4,3,1,60,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,99,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,.,.,.,.,.,.,.,.,.,.,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,2,10,5,3,3,5,2,1
11590,4,7,1,30,2,.,.,.,.,.,.,.,.,.,.,.,.,.,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,4,3,5,5,5,4,7,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,4,0,0,5,0,0,0,4,0,5,5,5,0,5,4,4,4,5,5,5,5,5,5,5,3,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,13,6,8,2,12,2,1
11591,4,7,1,30,1,0,0,0,0,0,0,4,0,.,.,.,.,.,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,4,4,4,4,4,4,6,4,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,5,0,0,5,0,0,5,5,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,2,22,7,8,2,12,2,1
11592,4,2,1,30,2,.,.,.,.,.,.,.,.,.,.,.,.,.,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,99,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,5,0,0,0,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,.,4,7,3,1,1,1
11593,4,2,1,60,2,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,5,4,5,5,5,5,3,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,3,3,3,3,3,3,2,2,2,4,3,3,2,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,.,4,5,2,5,2,1
11594,4,3,3,90,2,.,.,.,.,.,.,.,.,.,.,.,.,.,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,.,7,8,2,12,2,1
11595,4,4,3,90,2,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,5,0,3,5,5,5,5,5,5,5,5,5,5,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,.,6,8,3,10,2,1
11596,4,4,3,30,2,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,5,5,5,2,5,3,3,2,4,3,4,4,4,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,.,5,5,3,1,1,1
11597,4,7,1,30,1,0,0,3,0,0,0,0,0,.,.,.,.,.,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,99,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,5,5,5,5,5,5,3,3,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,5,0,0,5,0,0,0,5,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2,2,14,7,8,3,12,1,1
11598,4,7,1,30,2,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,4,5,3,4,4,4,4,6,3,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,5,0,0,0,3,0,4,4,4,4,3,4,4,4,4,4,5,4,4,4,4,4,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,2,2,20,4,1,3,2,2,1
11599,4,3,10,120,1,0,0,0,0,0,5,0,0,.,.,.,.,.,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,99,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,.,.,.,.,.,.,.,.,.,.,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,5,4,0,4,0,5,5,5,5,5,5,5,5,5,4,5,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,3,.,5,6,3,1,1,1
11600,4,7,3,14,2,.,.,.,.,.,.,.,.,.,.,.,.,.,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,99,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5,.,.,.,.,.,.,.,.,.,.,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,4,4,.,5,4,3,5,1,1
11601,4,7,1,60,2,.,.,.,.,.,.,.,.,.,.,.,.,.,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,99,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,5,0,5,0,0,0,4,5,4,0,0,4,4,0,4,4,5,5,5,5,5,5,5,5,4,4,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6,6,.,5,4,2,2,1,1
11602,4,7,1,10,1,4,0,4,0,0,0,0,0,.,.,.,.,.,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,5,3,3,3,3,4,6,5,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,5,4,4,4,0,4,4,4,5,5,4,5,5,5,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,2,5,6,8,2,12,1,1
11603,4,7,1,180,1,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,99,1,1,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,5,4,5,5,5,5,5,5,6,3,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,4,5,0,5,0,0,5,0,0,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,2,2,5,2,8,3,13,1,1
11604,4,3,11,7,2,.,.,.,.,.,.,.,.,.,.,.,.,.,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,99,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,5,5,0,0,4,4,4,4,4,5,0,5,5,4,5,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,.,6,6,3,1,1,1
11605,4,3,3,7,2,.,.,.,.,.,.,.,.,.,.,.,.,.,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,99,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,5,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,5,0,0,0,0,5,5,5,5,5,0,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,.,3,2,3,2,2,1
11606,4,2,1,30,1,0,0,1,0,0,0,0,0,.,.,.,.,.,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,4,0,0,4,0,5,5,4,5,5,4,4,4,3,3,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,.,4,8,2,10,2,1
11607,4,2,2,2,2,.,.,.,.,.,.,.,.,.,.,.,.,.,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,2,99,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,5,5,5,0,0,5,5,5,5,4,5,0,5,5,4,5,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,7,7,.,5,3,3,2,1,1
11608,4,5,8,5,2,.,.,.,.,.,.,.,.,.,.,.,.,.,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5,0,5,0,0,0,0,3,0,0,0,3,4,4,0,5,5,5,2,2,4,5,5,5,3,5,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,11,.,5,6,3,2,1,1
11609,4,3,2,30,2,.,.,.,.,.,.,.,.,.,.,.,.,.,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,99,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,.,.,.,.,.,.,.,.,.,.,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,5,0,0,5,4,4,0,5,5,4,4,3,5,5,5,5,4,4,4,4,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,.,5,1,2,4,2,1
11610,4,9,1,60,2,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,99,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,2,.,.,.,.,.,.,.,.,.,.,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,4,4,0,0,0,3,4,0,3,4,3,3,3,4,4,4,4,4,4,3,4,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,4,4,.,5,7,3,1,1,1
